CODE_ISIN;PLACE_DE_COTATION;CATEGORIE;ORGANISME;PRODUIT;STOCK;DATE_COURS;VALEUR_LIQUIDATIVE;CONTRE_VALEUR_EN_EUROS
FR0013216785;PARIS;OPC;ROAME;C642;5355.98;31/12/2019;104.16;557879.35
FR0013281011;PARIS;EMT;SGCIB;C642;101.82;31/12/2019;1110;113014.94
LU0905645528;PARIS;OPC;TCWINV;C642;392.67;31/12/2019;104.91;41195.06
LU1536921650;PARIS;OPC;AXAFUN;C642;219.02;31/12/2019;145.48;31863.49
FR0010586024;PARIS;OPC;LAZAR;C642;12.13;31/12/2019;330.42;4009.57
FR0013220621;PARIS;OPC;SPPI;C642;124.9;31/12/2019;112.71;14077.17
FR0000982449;PARIS;OPC;HSBCAM;C642;225.53;31/12/2019;76.43;17237.53
FR0013364841;PARIS;EMT;SGISMC;C642;296.62;31/12/2019;1060;314412.09
FR0013385416;PARIS;EMT;BNPIBV;C642;7.83;31/12/2019;1051.6;8239.07
LU1100076550;PARIS;OPC;ROUASS;C676;2393.44;31/12/2019;147.04;351931.87
LU0164455502;PARIS;OPC;CARM;C676;92.34;31/12/2019;291.6;26925.3
FR0010923367;PARIS;OPC;H20;C676;885.18;31/12/2019;189.68;167901.36
FR0007026448;PARIS;OPC;BNPPAM;C678;2020.05;31/12/2019;290.23;586278.55
FR0010923383;PARIS;OPC;H20;C678;735.41;31/12/2019;395.78;291060.68
FR0013277571;PARIS;OPC;ALTARO;C678;31;31/12/2019;104;3223.54
FR0010687749;PARIS;OPC;AMILTO;C690;376.37;31/12/2019;212.22;79872.27
LU0255977539;PARIS;OPC;PICTET;C690;37.57;31/12/2019;625.78;23511.2
FR0000974149;PARIS;OPC;ODDO A;C690;170.42;31/12/2019;632.81;107845.33
LU0251804968;PARIS;OPC;BNPPIP;C690;13.06;01/10/2019;141.62;1849.38
FR0010262436;PARIS;OPC;LAZAR;C690;9.38;31/12/2019;2396.76;22474.13
LU0270905242;PARIS;OPC;PIASMA;C690;118.64;31/12/2019;226.74;26899.83
LU0823421689;PARIS;OPC;BNPPIP;C690;16.92;31/12/2019;1168.62;19771.85
FR0010810507;PARIS;OPI;LAFAM;C690;1.37;31/12/2019;87966.43;120377.22
FR0010291195;PARIS;OPC;VESTAT;C690;1.35;31/12/2019;2862.71;3860.6
FRSG00010H98;PARIS;EMT;SGINVB;C690;80.14;31/12/2019;992.4;79527.83
FR0011101088;PARIS;OPC;PHILIP;C690;81.76;31/12/2019;163.24;13346.05
FR0007045901;PARIS;OPC;FUNDQS;C778;8287.91;31/12/2019;236.6;1960919.18
FR0010611293;PARIS;OPC;ECHIQ;C778;357.01;31/12/2019;1626.86;580808.48
LU0294221253;PARIS;OPC;FRANKF;C778;19619.94;31/12/2019;17.54;344133.78
LU0129463179;PARIS;OPC;JPMORG;C778;2508.4;31/12/2019;29.75;74625.05
LU0066794719;PARIS;OPC;BNPAML;C824;22.43;31/12/2019;865.2;19402.85
FR0011594134;PARIS;OPC;BNPPAM;F656;2863.96;31/12/2019;33.25;95226.82
FR0010554303;PARIS;OPC;MANDAR;P644;311.78;31/12/2019;506.12;157796.98
LU0823414635;PARIS;OPC;BNPPIP;P644;38.41;31/12/2019;468.57;17996.75
LU1160358633;PARIS;OPC;EDROAS;P644;4.75;31/12/2019;212.49;1009.92
LU1730854608;PARIS;OPC;EDROAS;S645;76.73;31/12/2019;446.93;34291.17
IE0004766675;PARIS;OPC;COMGES;S645;35.87;31/12/2019;29.33;1052.19
IE00B03DF997;PARIS;OPC;COMGES;S645;297.29;31/12/2019;40.5;12040.16
LU0090830901;PARIS;OPC;BLACK;S645;48.39;31/12/2019;115.33;5581.34
LU0309082799;PARIS;OPC;DNCA;S645;72.09;31/12/2019;148.58;10711.86
FR0010614594;PARIS;OPC;ROTHS;S675;9.66;31/12/2019;288.49;2786.28
FR0010315093;PARIS;OPC;BNPPAM;S677;76.42;31/12/2019;22.13;1691.07
FR0010097683;PARIS;OPC;CPRASM;S677;1.43;31/12/2019;474.11;676.26
LU0347711466;PARIS;OPC;BNPPIP;S679;5.34;31/12/2019;222.67;1190.17
FR0010191197;PARIS;OPC;CQUAMF;S777;74722.2;31/12/2019;15.68;1171644.06
FR0000945503;PARIS;OPC;ALGIGM;S777;3148.2;31/12/2019;91.2;287115.65
FR0010501312;PARIS;OPC;LAFINT;S777;14770.97;31/12/2019;14.39;212554.2
FR0007045901;PARIS;OPC;FUNDQS;S825;11.47;31/12/2019;236.6;2714.93
FR0010460493;PARIS;OPC;TIKEHA;U560;315.89;31/12/2019;138.14;43636.79
FR0010058008;PARIS;OPC;DNCA;U560;905.6;31/12/2019;244.34;221275.02
FRLAFFPIERRE;PARIS;SCP;AEWC;U560;1383.91;31/12/2019;390.93;541012.83
LU0279460975;PARIS;OPC;SCHRO;U560;446.06;31/12/2019;10.25;4572.08
FR0010028605;PARIS;OPC;OFI;U560;535.13;31/12/2019;142.13;76057.37
FR0010042176;PARIS;OPC;NATIIM;U560;81.35;31/12/2019;48.16;3917.94
LU0260870745;PARIS;OPC;FRANKF;U560;561.48;31/12/2019;23.88;13408.16
LU1103303167;PARIS;OPC;EDROAS;U560;29.89;31/12/2019;231.8;6927.9
FR0010479931;PARIS;OPC;EDROAS;U569;46.55;31/12/2019;354.52;16504.49
LU0740822621;PARIS;OPC;DWSIS;U569;24.64;31/12/2019;196.65;4844.6
LU0140363267;PARIS;OPC;FRANKT;U569;953.03;31/12/2019;21.12;20128.05
LU0261948227;PARIS;OPC;FIDELI;U569;402.86;31/12/2019;24.9;10031.19
FR0000008674;PARIS;OPC;FIDELI;U570;1494.86;31/12/2019;59.84;89452.48
FR0013393329;PARIS;OPC;H20;U570;1887.95;31/12/2019;131.69;248624.39
LU1161527038;PARIS;OPC;EDROED;U570;56.47;31/12/2019;219.55;12397.42
IE0004851808;PARIS;OPC;BARIFM;U570;1597.84;31/12/2019;8.42;13453.8
FR0007390174;PARIS;OPC;CM-CIC;U570;1196.61;31/12/2019;30.42;36400.73
IE0004852103;PARIS;OPC;BARIFM;U570;463.62;31/12/2019;86.25;39987.65
LU0336084032;PARIS;OPC;CARM;U570;3.73;31/12/2019;1192.12;4442.72
LU0099161993;PARIS;OPC;CARM;U570;5.12;31/12/2019;241.73;1238.23
LU0476876759;PARIS;OPC;ABSILS;U570;328.16;31/12/2019;13.18;4325.18
FRMULTIMMOB2;PARIS;SCP;LAFAM;U573;27.66;31/12/2019;715.6;19791.77
FR0000989899;PARIS;OPC;ODDO A;U579;16.23;31/12/2019;4103.02;66584.48
FR0010032573;BOURSE DE PARIS;OPC;AMUNDI;U579;70.35;31/12/2019;683.82;48104.79
FR0010117093;PARIS;OPC;SYCOMO;U579;109.07;31/12/2019;403.25;43983.53
FR0010434019;PARIS;OPC;ECHIQ;U579;29.48;31/12/2019;877.75;25874.78
FR0007050190;PARIS;OPC;DNCA;U579;20.79;31/12/2019;118.77;2468.9
FR0010487512;PARIS;OPC;TAILOR;U579;28.48;31/12/2019;153.44;4370.68
FR0010135103;PARIS;OPC;CARM;C639;2617.05;31/12/2019;637.19;1667557.44
FR0011640986;PARIS;OPC;INOCAP;C639;5408.06;31/12/2019;179.84;972585.69
FR0010434019;PARIS;OPC;ECHIQ;C639;644.8;31/12/2019;877.75;565975.71
LU0270905242;PARIS;OPC;PIASMA;C639;504.73;31/12/2019;226.74;114442.85
FR0010706747;PARIS;OPC;OTEA;C639;1875.73;31/12/2019;181.65;340725.85
LU0171306680;PARIS;OPC;BLACK;C639;8116.87;31/12/2019;27.01;219236.67
LU1160356009;PARIS;OPC;EDROAS;C639;7.52;31/12/2019;1132.09;8508.17
FRLAFFPIERRE;PARIS;SCP;AEWC;C639;1279.79;31/12/2019;390.93;500309.61
FR0010810507;PARIS;OPI;LAFAM;C639;0.96;31/12/2019;87966.43;84832.1
FR0010596783;PARIS;OPC;OFI;C639;154.56;31/12/2019;109.39;16907.44
FR0000008997;PARIS;OPC;OFI;C639;26.67;31/12/2019;4356.04;116183.25
IE00BYNJF397;PARIS;OPC;H2OAML;C639;1836.65;31/12/2019;95.33;175087.93
XS1901765765;PARIS;EMT;GOLDSI;C639;10.27;31/12/2019;987.45;10136.27
FR0010546929;PARIS;OPC;TOCQU;C639;3267.13;31/12/2019;24.19;79031.85
LU0164858028;PARIS;OPC;HPBL;C639;120.39;31/12/2019;155.15;18678.51
FR0010863688;PARIS;OPC;LA FIN;C639;44.45;31/12/2019;222.44;9886.9
FR0011252360;PARIS;OPC;EDROAS;C639;15.43;31/12/2019;1237.54;19096.36
FR0013297330;PARIS;EMT;SGIRBC;C642;845.7;31/12/2019;1098.3;928835.11
LU1876460905;PARIS;OPC;AXIOM;C642;481.18;31/12/2019;1850.62;890473.29
FR0010149112;PARIS;OPC;CARM;C642;1350.81;31/12/2019;395.63;534420.33
FRMULTIMMOB2;PARIS;SCP;LAFAM;C642;9879.19;31/12/2019;715.6;7069550.47
FR0010262436;PARIS;OPC;LAZAR;C642;49.93;31/12/2019;2396.76;119665.65
LU0318931192;PARIS;OPC;FIDELI;C642;5918.06;31/12/2019;19.19;113567.58
FR0011594134;PARIS;OPC;BNPPAM;C642;4487.88;31/12/2019;33.25;149222.04
FR0010076547;PARIS;OPC;BNPPAM;C642;1728.38;31/12/2019;31.41;54288.54
FR0013279544;PARIS;EMT;MORGST;C642;551.71;31/12/2019;1133.6;625415.43
LU1071462615;PARIS;OPC;PIASMA;C642;1441.34;31/12/2019;126.32;182070.38
FR0013185279;PARIS;OPC;QUANCM;C642;1356.4;31/12/2019;103.8;140794.17
LU1301026388;PARIS;OPC;SYCOMO;C642;2218.1;31/12/2019;129.34;286889.58
FR0013418167;PARIS;EMT;SGINVB;C642;56.57;31/12/2019;1050;59396.08
LU1907594748;PARIS;OPC;DNCA;C642;141.86;31/12/2019;112.65;15980.37
FR0010550194;PARIS;OPC;ERAGES;C642;141.3;31/12/2019;95.33;13469.84
FR0010377143;PARIS;OPC;ECHIQ;C642;50.45;31/12/2019;1338.68;67534.74
LU1665237704;PARIS;OPC;MGI;C642;3009;31/12/2019;13.46;40501.11
FR0013277571;PARIS;OPC;ALTARO;C642;84.71;31/12/2019;104;8810.15
FR0010915454;PARIS;OPC;UZESGE;C642;20.99;31/12/2019;101.03;2120.87
LU0115141201;PARIS;OPC;INVESC;C642;69.43;31/12/2019;18.93;1314.22
FR0011510064;PARIS;OPC;SWLIGE;C676;27676.11;31/12/2019;114.12;3158397.55
FR0000292278;PARIS;OPC;COMGES;C676;35445.49;31/12/2019;24.91;882947.09
LU0294221253;PARIS;OPC;FRANKF;C676;4307.52;31/12/2019;17.54;75553.86
LU0069450822;PARIS;OPC;FIDELI;C676;3215.57;31/12/2019;9.91;31866.31
FR0010363366;PARIS;OPC;SYCOMO;C676;39.86;31/12/2019;346.7;13819.43
FR0010611293;PARIS;OPC;ECHIQ;C678;2.49;31/12/2019;1626.86;4055.61
FR0010549360;PARIS;OPC;ATHYMI;C678;44.19;31/12/2019;133.68;5907.38
LU0992632538;PARIS;OPC;EDROAS;C678;17.25;31/12/2019;123.31;2127.07
QS0007504846;PARIS;SCI;PRIREI;C690;5459.85;27/12/2019;264.18;1442383.66
FR0010668145;PARIS;OPC;BNPPAM;C690;154.29;31/12/2019;439.21;67765.96
FR0011530948;PARIS;OPC;TIKEHA;C690;60.42;31/12/2019;662.98;40057.15
FR0013072097;PARIS;OPC;INOCGE;C690;214.82;31/12/2019;144.81;31108.33
FR0000990095;PARIS;OPC;ODDO;C690;1101.8;31/12/2019;316.76;349007.42
LU1900066629;PARIS;ETF;LYXHTL;C690;92.56;31/12/2019;30.19;2794.47
LU0854423687;PARIS;ETF;LYXHTL;C690;122.4;31/12/2019;75.63;9257.46
FR0010137166;PARIS;OPC;BNPPAM;C971;19.73;31/12/2019;246.16;4855.96
FR0007046123;PARIS;OPC;FUNDQS;C973;59.2;31/12/2019;219.73;13007.46
FR0007045901;PARIS;OPC;FUNDQS;C973;10.9;31/12/2019;236.6;2577.8
FR0010043216;PARIS;OPC;HSBCAM;C973;10.56;31/12/2019;202.59;2139.65
LU0347711466;PARIS;OPC;BNPPIP;F656;958.82;31/12/2019;222.67;213501.05
FR0010668145;PARIS;OPC;BNPPAM;F659;119.32;31/12/2019;439.21;52406.5
FR0010209916;PARIS;OPC;BNPPAM;F758;8.99;31/12/2019;23240.31;208851.74
FR0010250134;PARIS;OPC;CQUAMF;P644;8641.49;31/12/2019;168.5;1456091.46
FR0013393295;PARIS;OPC;H20;P644;57.59;31/12/2019;111.53;6423.23
FR0011360700;PARIS;OPC;ECHIQ;P644;714.75;31/12/2019;171.28;122422.19
FR0007051040;PARIS;OPC;DNCA;S643;14843.33;31/12/2019;387.49;5751642.6
FR0010209916;PARIS;OPC;BNPPAM;S643;340.26;31/12/2019;23240.31;7907669.86
FR0007012919;PARIS;OPC;CQUAMF;S643;19.48;31/12/2019;269.51;5251.37
FR0011606268;PARIS;OPC;ODDO A;S645;168.36;31/12/2019;192.84;32466.85
FR0010859769;BOURSE DE PARIS;OPC;ECHIQ;S645;14.12;31/12/2019;286.47;4045.99
FR0007045737;PARIS;OPC;RICHEL;S645;32.64;31/12/2019;226.68;7397.9
FR0007050190;PARIS;OPC;DNCA;S675;102.97;31/12/2019;118.77;12230.34
FR0010286013;PARIS;OPC;AMIRAL;S677;20.41;31/12/2019;452.26;9230.7
FR0010213421;PARIS;OPC;GROUP;S679;7.21;31/12/2019;652.77;4704.7
FR0010923375;PARIS;OPC;H20;S679;63.31;31/12/2019;523.99;33173.67
FRCONVIMMOBI;PARIS;SCI;SOFIDY;S679;186.18;27/12/2019;114.45;21308.32
LU0930019236;PARIS;OPC;BNPPIP;S777;236.73;31/12/2019;117.94;27920.49
FR0000003196;PARIS;OPC;NATIIM;U560;87.84;31/12/2019;562.13;49377.01
FR0010547869;PARIS;OPC;AMIRAL;U560;178.28;31/12/2019;191.35;34114.23
FR0010859769;BOURSE DE PARIS;OPC;ECHIQ;U560;813.21;31/12/2019;286.47;232959.2
LU0592650831;PARIS;OPC;FRANKT;U560;339.48;31/12/2019;22.01;7472.01
LU0821216685;PARIS;OPC;SYZAM;U560;24.74;31/12/2019;220.04;5444
LU0306804302;PARIS;OPC;SCHRO;U560;667.67;31/12/2019;14.34;9574.45
FR0010858498;PARIS;OPC;LAZAR;U560;13.57;31/12/2019;421.47;5718.13
FR0000170391;PARIS;OPC;AXAIM;U560;140.84;31/12/2019;119.31;16803.1
LU0563303998;PARIS;OPC;LOMBAR;U569;412.23;31/12/2019;13.74;5664.1
FR0010298596;PARIS;OPC;MONAM;U569;18;31/12/2019;292.93;5271.55
FR0010209916;PARIS;OPC;BNPPAM;U569;1.8;31/12/2019;23240.31;41910.69
FR0010564351;PARIS;OPC;OFIGES;U569;26.68;31/12/2019;149.7;3993.78
FR0010434019;PARIS;OPC;ECHIQ;U570;134.23;31/12/2019;877.75;117820.58
FR0000400434;PARIS;OPC;ROTCIE;U570;42.32;31/12/2019;183.09;7747.65
FR0013072097;PARIS;OPC;INOCGE;U570;40.08;31/12/2019;144.81;5804.61
FR0010565515;PARIS;OPC;TOCQU;U570;30.96;31/12/2019;127.72;3954.7
FR0000988503;PARIS;OPC;SGG;U570;24.03;31/12/2019;575.84;13836.05
FR0010172767;PARIS;OPC;EDRAM;U570;67.59;31/12/2019;376.53;25448.57
FR0010537423;PARIS;OPC;ROTCIE;U570;18.59;31/12/2019;158.6;2948.12
FR0010547869;PARIS;OPC;AMIRAL;U570;64.62;31/12/2019;191.35;12365.31
LU0140363267;PARIS;OPC;FRANKT;U571;155.21;31/12/2019;21.12;3278.14
FREPFONCIERE;PARIS;SCP;LAFREM;U573;32.42;31/12/2019;768.45;24916.5
FR0007051040;PARIS;OPC;DNCA;U579;72.92;31/12/2019;387.49;28256.36
FR0010041822;PARIS;OPC;EDRAM;U579;36.15;31/12/2019;226.58;8191.23
FR0000438905;PARIS;OPC;HSBCAM;C295;575.66;31/12/2019;252.89;145577.58
FR0007045919;PARIS;OPC;FUNDQS;C295;0;01/08/2019;242.37;0
FR0010591131;PARIS;OPC;MONTB;C639;5714.05;31/12/2019;12.55;71711.3
FR0010602615;PARIS;OPC;ACTAM;C639;143.69;31/12/2019;138.83;19949.13
FR0010922963;PARIS;OPC;SUNNNY;C639;925.29;31/12/2019;234.23;216730.88
FR0011276617;PARIS;OPC;ROTCIE;C639;979.15;31/12/2019;134.69;131882.07
FR0010588335;PARIS;OPC;WISEAM;C639;5061.87;31/12/2019;98.91;500669.37
LU1670710075;PARIS;OPC;MGI;C639;56442.67;31/12/2019;10.93;616918.34
FR0013114121;PARIS;OPC;FICESA;C639;95.74;31/12/2019;99.82;9556.67
IE00BFY85N21;PARIS;OPC;FIRSTS;C639;2577.56;31/12/2019;2.37;6108.82
LU1103303167;PARIS;OPC;EDROAS;C639;318.46;31/12/2019;231.8;73819.26
FR0007482591;PARIS;OPC;LAFAM;C639;10.6;31/12/2019;717.42;7601.77
FR0010687749;PARIS;OPC;AMILTO;C639;515.93;31/12/2019;212.22;109490.69
FR0010357509;PARIS;OPC;GUTEMB;C639;781.97;31/12/2019;197.43;154384.98
LU1102959951;PARIS;OPC;EDROAS;C639;125.06;31/12/2019;162.7;20346.53
FR0010354837;PARIS;OPC;DNCA;C639;1807.7;31/12/2019;153.04;276651.06
FR0010752543;PARIS;OPC;LAZAR;C639;104.78;31/12/2019;349.79;36650.05
FR0010149203;PARIS;OPC;CARM;C639;616.16;31/12/2019;188.73;116287.05
LU1240329380;PARIS;OPC;INV MA;C639;2264.39;31/12/2019;71.13;161066.15
FR0011101088;PARIS;OPC;PHILIP;C639;117.28;31/12/2019;163.24;19144.51
LU0210532015;PARIS;OPC;JPMORG;C639;183.38;31/12/2019;52.22;9575.87
FR0011511773;PARIS;OPC;INVEST;C639;202.33;31/12/2019;173.64;35132.56
LU0564184074;PARIS;OPC;ETINSA;C639;174.84;30/12/2019;121.34;21215.06
FR0007046123;PARIS;OPC;FUNDQS;C639;57.88;31/12/2019;219.73;12719.06
FR0011631035;PARIS;OPC;VARCP;C642;7680.8;31/12/2019;181.6;1394833.62
FR0011440460;PARIS;OPC;FINARC;C642;1305.2;31/12/2019;102.49;133770.38
LU0594300096;PARIS;OPC;FIDELI;C642;19710.08;31/12/2019;24.78;488415.76
FR0010706747;PARIS;OPC;OTEA;C642;871.06;31/12/2019;181.65;158227.56
FR0007072160;PARIS;OPC;TRUSFI;C642;4756.65;31/12/2019;159.31;757781.86
FR0010452037;PARIS;OPC;INVEST;C642;116.59;31/12/2019;1484.55;173085.99
FR0010546903;PARIS;OPC;TOCQU;C642;2036.98;31/12/2019;55.32;112685.52
FRSG00010H98;PARIS;EMT;SGINVB;C642;644.97;31/12/2019;992.4;640070.45
FR0013294469;PARIS;EMT;NATIIM;C642;767.35;31/12/2019;1004.42;770743.63
FR0011175199;PARIS;OPC;SANSO;C642;1889.48;27/12/2019;128.48;242760.05
FR0012735322;PARIS;OPC;SALAMA;C642;1979.71;31/12/2019;109.42;216619.95
FR0013412681;PARIS;EMT;NATIST;C642;841.87;31/12/2019;952.74;802086.32
LU0201575858;PARIS;OPC;AMUNDI;C642;210.91;31/12/2019;445.04;93863.24
XS1840267162;PARIS;EMT;GOLDSI;C642;98.79;31/12/2019;965.3;95365.55
FR0010863688;PARIS;OPC;LA FIN;C642;115.65;31/12/2019;222.44;25725.62
LU0140363002;PARIS;OPC;FRANKF;C642;1128.5;31/12/2019;26.11;29465.07
LU1744646933;PARIS;OPC;LAFAM;C642;233.11;31/12/2019;109.31;25481.13
LU1093756242;PARIS;OPC;FRKALT;C642;212.07;31/12/2019;10.48;2222.44
FR0000973562;PARIS;OPC;ECOFI;C642;4.54;31/12/2019;698.98;3172.11
FR0010135434;PARIS;OPC;CMAM;C642;3.14;31/12/2019;383.06;1202.27
LU1209226023;PARIS;OPC;OFI;C642;19.18;31/12/2019;114.15;2189.93
FR0010807099;PARIS;OPC;ROTCIE;C642;8.7;31/12/2019;180.02;1566.23
FR0013420999;PARIS;EMT;SGINVB;C642;104.07;31/12/2019;1041.6;108404.16
FR0010640029;PARIS;OPC;SANSO;C676;881.97;31/12/2019;138.69;122319.81
FR0010149302;PARIS;OPC;CARM;C676;254.46;31/12/2019;964.8;245503.54
FR0010321828;PARIS;OPC;ECHIQ;C676;226.75;31/12/2019;293.85;66629.26
FR0007025523;PARIS;OPC;ROAME;C676;15.64;31/12/2019;30.37;475.04
FR0010363366;PARIS;OPC;SYCOMO;C678;31.68;31/12/2019;346.7;10983.92
LU0164455502;PARIS;OPC;CARM;C678;495.47;31/12/2019;291.6;144479.34
FR0010546945;PARIS;OPC;TOCQU;C678;66.94;31/12/2019;17.74;1187.6
FRPFGRDPARIS;PARIS;SCP;PEASMA;C690;1222.79;31/12/2019;450.57;550954.54
LU0390135415;PARIS;OPC;FRANKT;C690;176.71;31/12/2019;55.19;9752.63
FR0013405099;PARIS;EMT;SGIKSI;C690;213.85;31/12/2019;1058;226248.64
LU0260870745;PARIS;OPC;FRANKF;C690;487.33;31/12/2019;23.88;11637.35
LU0594300682;PARIS;OPC;FIDELI;C690;197.29;31/12/2019;11.58;2284.64
FR0012633311;PARIS;OPC;KIRAO;C690;105.53;31/12/2019;179.53;18946.13
FR0007023692;PARIS;OPC;EDRAM;C690;85.16;31/12/2019;285.85;24343.8
FR0011550193;PARIS;ETF;THEAM;C690;1048.48;31/12/2019;11.43;11984.09
FR0007078589;PARIS;OPC;SYCOMO;C690;704.96;31/12/2019;137.88;97200.27
FR0010541813;PARIS;OPC;GEST21;C690;9.03;31/12/2019;148.96;1344.72
FR0013391216;PARIS;EMT;NATIIM;C690;10.08;31/12/2019;938.89;9462.81
FR0013407145;PARIS;EMT;SGINVB;C690;1.01;31/12/2019;997.8;1003.73
LU0086913042;PARIS;OPC;BNPPIP;C778;101.12;31/12/2019;151.12;15281.51
FR0010149211;PARIS;OPC;CARM;C778;281.41;31/12/2019;217.66;61251.26
FR0007045901;PARIS;OPC;FUNDQS;C824;1838.65;31/12/2019;236.6;435023.74
FR0007045737;PARIS;OPC;RICHEL;C824;9.17;31/12/2019;226.68;2077.92
FR0010209916;PARIS;OPC;BNPPAM;C850;129.81;31/12/2019;23240.31;3016784.83
FR0010148981;PARIS;OPC;CARM;C973;100.11;31/12/2019;1291.67;129304.49
FR0010028902;PARIS;OPC;BNPPAM;F656;3484.6;31/12/2019;205.87;717375.44
FR0010077412;PARIS;OPC;BNPPAM;F659;318.55;31/12/2019;182.36;58089.94
LU0823434237;PARIS;OPC;BNPPIP;F758;167.98;31/12/2019;365.59;61411.6
LU0956453996;PARIS;OPC;SSGAF;P644;76.03;31/12/2019;11.71;890.26
FR0000422859;PARIS;OPC;FINARB;P644;131.38;31/12/2019;676.53;88884.31
FR0007046123;PARIS;OPC;FUNDQS;S643;15381.19;31/12/2019;219.73;3379708.54
LU0119124864;PARIS;OPC;FILLSA;S645;256.72;31/12/2019;63.56;16317.31
LU0201575858;PARIS;OPC;AMUNDI;S645;0.85;31/12/2019;445.04;376.33
FR0010097667;PARIS;OPC;CPRASM;S645;29.3;31/12/2019;331.42;9711.6
FR0010923383;PARIS;OPC;H20;S675;45.4;31/12/2019;395.78;17970.18
FR0011513563;PARIS;OPI;BNPPBR;S679;150.92;31/12/2019;127.18;19194.2
LU0294221253;PARIS;OPC;FRANKF;S777;3958.76;31/12/2019;17.54;69436.71
FR0010306142;PARIS;OPC;CARM;U560;4410.82;31/12/2019;156.97;692366.85
LU0935222900;PARIS;OPC;NATIIM;U560;805.2;31/12/2019;42.69;34373.95
FR0011268705;PARIS;OPC;GEMWAY;U560;168.64;31/12/2019;177.59;29949.04
IE0031069499;PARIS;OPC;AXAROS;U560;12.69;31/12/2019;75.79;961.97
FRSELECTINV1;PARIS;SCP;LAFREM;U569;131.16;31/12/2019;595.87;78153.39
FR0010753608;PARIS;OPC;MANDAR;U569;18.84;31/12/2019;656.18;12362.33
FR0010657122;PARIS;OPC;MANDAR;U569;2.72;31/12/2019;1278.82;3475.98
FR0007078589;PARIS;OPC;SYCOMO;U570;192.97;31/12/2019;137.88;26606.32
LU0096450555;PARIS;OPC;OAM;U570;22.38;31/12/2019;458.16;10252.5
LU0414216498;PARIS;OPC;LAFAM;U570;16.61;31/12/2019;200.7;3332.98
FR0011606268;PARIS;OPC;ODDO A;U570;366.42;31/12/2019;192.84;70660.8
FR0011212547;PARIS;OPC;ROTCIE;U570;14.11;31/12/2019;332.71;4693.86
FR0000098683;PARIS;OPC;LAZAR;U570;0.39;31/12/2019;1498.87;578.15
FR0010376368;PARIS;OPC;SYCOMO;U571;12.27;31/12/2019;689.35;8461.06
FR0013393329;PARIS;OPC;H20;U573;143.14;31/12/2019;131.69;18850
FR0007076930;PARIS;OPC;DNCA;U573;3.64;31/12/2019;361.56;1315.99
FR0010135103;PARIS;OPC;CARM;U579;222.27;31/12/2019;637.19;141630.26
LU0131719634;PARIS;OPC;PICTET;C295;273.91;31/12/2019;383.95;105168.47
LU1670631016;PARIS;OPC;MGI;C639;13673.21;31/12/2019;12.07;165035.61
FR0011363134;PARIS;OPC;LAZAR;C639;189.78;31/12/2019;156.7;29737.78
FR0010010876;PARIS;OPC;FINARC;C639;47344.73;31/12/2019;4.78;226307.8
FREUROVALYS1;PARIS;SCP;ADREIM;C639;696.82;31/12/2019;895.2;623796.7
LU0203033955;PARIS;OPC;LGAIA;C639;1608.94;31/12/2019;150.56;242242.62
FR0010792457;PARIS;OPC;AXA;C639;546.99;31/12/2019;594.35;325101.01
LU1301026388;PARIS;OPC;SYCOMO;C639;223.89;31/12/2019;129.34;28957.63
FRSG000106Q8;PARIS;EMT;SGIKSI;C639;462.49;31/12/2019;1012.3;468175.66
FR0013429214;PARIS;EMT;NATIST;C639;188.16;31/12/2019;1025.05;192870.09
LU0772944145;PARIS;OPC;NORIF;C639;760.34;31/12/2019;179.53;136503.81
FR0010137166;PARIS;OPC;BNPPAM;C639;72.29;31/12/2019;246.16;17794.24
FR0011261197;PARIS;OPC;ROTHS;C642;1177.59;31/12/2019;2118.68;2494935.62
LU1670724373;PARIS;OPC;MGLUSA;C642;473706.08;31/12/2019;10.49;4969176.78
IE00B03DF997;PARIS;OPC;COMGES;C642;7238.21;31/12/2019;40.5;293147.36
FR0013394707;PARIS;EMT;NATIIM;C642;1149.75;31/12/2019;980.5;1127327.58
FR0010109165;PARIS;OPC;ODDO;C642;995.32;31/12/2019;196.68;195758.6
FR0013258647;PARIS;OPF;LAFAM;C642;8832.22;31/12/2019;103.68;915725.05
XS2043857189;PARIS;EMT;GOLDSI;C642;411.49;31/12/2019;1013.92;417214.6
FR0011153014;PARIS;OPC;GINJER;C642;3927.4;31/12/2019;146.31;574617.86
FR0013411956;PARIS;OPC;PLATIN;C642;4992.39;31/12/2019;101.17;505079.61
FR0013422359;PARIS;EMT;NATIST;C642;41.95;31/12/2019;1036.86;43494.84
FR0007009139;PARIS;OPC;ROTCIE;C642;337.65;31/12/2019;281.58;95076.22
LU0788044831;PARIS;OPC;FINEXI;C642;23472.88;19/12/2019;10.12;237545.59
FR0010508333;PARIS;OPC;OFI;C642;96.42;31/12/2019;233.3;22493.88
LU1956157132;PARIS;OPC;BNPPAM;C642;26.61;31/12/2019;107.75;2867.27
LU0935222900;PARIS;OPC;NATIIM;C642;482.07;31/12/2019;42.69;20579.41
FR0010306142;PARIS;OPC;CARM;C676;18667.23;31/12/2019;156.97;2930195.41
FR0007048160;PARIS;OPC;BNPPAM;C676;13669.71;31/12/2019;138.19;1889016.63
FR0010149203;PARIS;OPC;CARM;C676;1539.87;31/12/2019;188.73;290620.5
