DateValorisation;AliasPortefeuille;CodeValeur;PlaceCotationValeur;QuantitStock;ValeurBoursi;Gestionnaire;LibellGroupePortefeuille;LibellLongPortefeuille;LibellSteGstion;LibellLongGstion
31/12/2019;PERPUC;LU1670724373;730;136790.98;1434910.02;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1670710075;730;130795.254;1429722.92;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1829348447;730;7616;108528;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0013186509;730;21;3322.2;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0013184637;730;706;82474.92;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1103293855;730;2011.405;372351.29;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1103303167;730;1335;309453;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0930020598;730;4;629.16;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0930020168;730;18;2631.78;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0930019236;730;233;27480.02;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1159236501;730;11753.7697;155053.38;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1004132566;730;27198;289982.36;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0011640986;730;2285;410934.4;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0012219848;730;113;12827.76;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1100076550;730;10112;1486868.48;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0949250376;730;128;1693.44;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1082942308;730;830;169228.7;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010592022;730;474;45276.48;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0011465681;730;8257;110726.37;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0011363134;730;909;142440.3;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0011175199;730;194;24925.12;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0011142199;730;931.5672;111117.34;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0432616901;730;3195;52557.75;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0592699093;730;616;70883.12;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0011037746;730;5;1014.4;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010996629;730;5560;732418.8;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010983924;730;497.164;85820.45;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010668145;730;1691;742704.11;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010923375;730;6247;3273365.53;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0212178916;730;3411.228;870340.71;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010752543;730;189;66110.31;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010611293;730;385;626341.1;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0294221253;730;23575;413505.5;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010591123;730;8618;80233.58;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010591131;730;7897;99107.35;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010591149;730;5681;54139.93;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010591156;730;6446;31134.18;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0201575858;730;163;72541.52;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010588343;730;3752;1368879.68;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010357509;730;642;126750.06;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010137166;730;673;165665.68;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010147603;730;1591;373025.86;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010209916;730;42;976092.97;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010233726;730;1;3517.88;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010501296;730;5030;86063.3;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010149211;730;379;82493.14;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007012919;730;12;3234.12;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007050190;730;8418;999805.86;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010501312;730;19115;275064.85;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010148999;730;350;82120.5;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010434019;730;269;236114.75;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007023692;730;307.917;88018.07;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007082060;730;53.7313;7728.71;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007051040;730;7929;3072408.21;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010191197;730;78508;1231005.44;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010149302;730;629.268;607117.77;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010119917;730;145;207176;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010097683;730;1897;899386.67;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007494786;730;37.0151;156513.17;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007076930;730;1580;571264.8;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007045901;730;37286.091;8821889.13;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010286013;730;6904;3122403.04;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010156604;730;2080;516048;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010011171;730;3754;159094.52;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0000994667;730;3569;95934.72;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0000979221;730;6;13644.42;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0000945503;730;5517.099;503159.43;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0000299356;730;5524;1117615.68;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010149203;730;680;128336.4;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010058008;730;965;235788.1;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010321802;730;459;838615.95;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010097667;730;2193;726804.06;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007078589;730;4409;607912.92;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0007046123;730;27463.546;6034564.96;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0000292278;730;56615;1410279.65;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0309082799;730;332;49328.56;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;IE0007987690;730;28918.89;646030.65;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0203033955;730;568;85518.08;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;IE00B03HCZ61;730;81170.23;2265858.85;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;IE00B03DF997;731;5677;225584.19;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0129463179;731;13123.659;390415.42;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0129445192;730;19619.79;438894.7;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0010135103;730;5238;3337601.22;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0086913042;730;453.192;68486.38;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;IE0002639668;731;13673.45;441052.14;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRE;FRELYSPIERRE;901;8691;6739870.5;0;UFGV0EUROS;ASTRI0EUR;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRE;FR232300;901;4163219.59;4163219.59;0;UFGV0EUROS;ASTRI0EUR;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRE;XS0484969893;25;5350000;5376750;0;UFGV0EUROS;ASTRI0EUR;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRE;XS0614528007;47;8050000;8044365;0;UFGV0EUROS;ASTRI0EUR;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRE;FR0010804500;186;5550000;6429675;0;UFGV0EUROS;ASTRI0EUR;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRE;FR0000973968;730;4750;7981092.5;0;UFGV0EUROS;ASTRI0EUR;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FRSELECTINV1;901;1651;982856.81;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FRPHILO;901;2585;729099.25;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;QS00021135R8;901;732;101228.28;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1204261330;730;2.92;483.73;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU0821216685;730;176.358;38805.81;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1956163379;730;4.03;1196.91;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013420270;47;1742000;1721967;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013393451;534;236000;242216.48;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013393329;730;1861;245075.09;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;DE000A2JJ1W5;730;12.631;1353.54;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1670719613;730;1916.29;27799.24;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1670724373;730;20073.933;210571.54;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1670710075;730;1492.937;16319.29;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;XS1793707271;47;217000;231322;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1730854608;730;5.933;2651.64;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1582988058;730;5213.115;50634.46;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013300688;730;1.081;111.55;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU0935220870;730;10.1478;1178.77;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013266418;47;1215000;1360678.5;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011556174;730;0.0007;9.93;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1261432659;730;2820.25;39145.07;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1161527038;730;57.013;12517.2;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013193679;730;1751.33;182208.37;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1303940784;730;3;59.64;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1377722647;730;0.34;84.51;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013114121;730;156187;15590586.34;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1103293855;730;0.859;159.02;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1160354210;730;6.31;862.64;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1103207525;730;18.55;10355.17;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0013072097;730;41;5937.21;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1102948327;730;0.26;60.28;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1103303167;730;746.09;172943.66;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1160358633;730;36;7649.64;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1160356009;730;50.19;56819.6;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1160365091;730;401.06;148524.55;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0012316180;730;208.8735;24030.9;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;XS1153372542;47;811000;997773.3;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1100076808;730;1;313.11;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1100076550;730;643;94546.72;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1100077442;730;176;10364.64;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0012020675;730;318;36767.16;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU1082942308;730;211.36;43094.19;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011845650;730;1455.41;175042.16;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU0907913460;730;134.83;98431.29;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011640887;730;667;127917.26;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011530948;730;243;161104.14;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011707488;730;1;4961.43;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011645621;730;268;49459.4;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU0992632538;730;259.827;32039.27;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU0982863069;730;48;5370.72;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;LU0935222900;730;675;28815.75;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011606268;730;368;70965.12;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;ASTRIUC;FR0011608421;730;2;32.42;0;UFGV0UC;ASTRI0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
