FR0010776807;22.06;22.0;advanced condition failed
FR0012299238;776.84;868.0;advanced condition failed
FR0011299379;14464.74;15036.0;advanced condition failed
FR0011540558;330.6;331.0;advanced condition failed
XS1860711404;94.31;85000.0;advanced condition failed
FR0013393188;61895.08;61661.0;advanced condition failed
FR0010028704;37.72;38.1024;advanced condition failed
LU0294249692;106.08;111.25;advanced condition failed
FR0000973968;3.53;4753.98;advanced condition failed
FR0010505578;65.74;901.719;advanced condition failed
FR0010596783;315.05;316.0;advanced condition failed
FR0000292278;219276.0;219976.0;advanced condition failed
FR0000003196;92.3;94.19;advanced condition failed
FR0011475086;122.68;74000.0;advanced condition failed
FR0000982449;581.24;1391.361;advanced condition failed
FR0000991390;8.58;9.5195;advanced condition failed
LU0216736503;1232.29;1233.0;advanced condition failed
LU0296857971;557.22;527.27;advanced condition failed
LU0140363267;1124.52;1121.13;advanced condition failed
FR0010354837;1897.97;1904.0;advanced condition failed
FR0010697482;80.27;89.01;advanced condition failed
FR0011668730;10387.84;10311.04;advanced condition failed
FR0007373469;425.82;448.0;advanced condition failed
LU0880062913;369.67;370.0;advanced condition failed
FRSG00010J13;1448.79;1554000.0;advanced condition failed
FR0010201699;27.54;28.0;advanced condition failed
FR0011001049;31.8;32.0;advanced condition failed
LU0167813129;93.48;125.0;advanced condition failed
FR0011628288;23.36;26.0;advanced condition failed
FR0010792457;1120.41;1124.0;advanced condition failed
FR0000972655;81.65;85.5;advanced condition failed
FR0011645621;1614.04;1620.0;advanced condition failed
LU1596575156;22.63;376.236;advanced condition failed
FR0010156604;14160.07;17620.0;advanced condition failed
FR0013186319;139.84;142.0;advanced condition failed
LU1379104976;1127.53;1147.0;advanced condition failed
LU0340555134;5034.77;4950.0;advanced condition failed
FR0010111732;852.37;852.0;advanced condition failed
FR0013359262;1059.0;1064000.0;advanced condition failed
LU0788044831;30639.92;29422.0;advanced condition failed
LU0224509132;42.46;46.98;advanced condition failed
FR0013373164;239.41;222000.0;advanced condition failed
FRLAFFPIERRE;10978.58;10653.0;advanced condition failed
FR0013247384;1012.96;1018.0;advanced condition failed
FR0000986846;493.78;499.788;advanced condition failed
FR0010133892;23.01;25.8278;advanced condition failed
FR0010807107;3900.45;3911.0;advanced condition failed
FR0007012919;10632.24;10707.0;advanced condition failed
LU1012219207;699.48;719.0;advanced condition failed
LU0212178916;10238.35;14687.694;advanced condition failed
FR0010547869;2450.8;2511.0;advanced condition failed
FR0013433216;66.46;77000.0;advanced condition failed
LU0064319337;1852.0;1853.777;advanced condition failed
LU0140362707;3.98;4.0;advanced condition failed
XS1810778750;977.33;981000.0;advanced condition failed
FR0000284689;4360.7;4814.0;advanced condition failed
FR0013247392;1065.43;1072.0;advanced condition failed
LU0196696966;7480.41;7490.0;advanced condition failed
LU1329694266;1395.14;1396.0;advanced condition failed
FR0000990095;7731.99;15702.0;advanced condition failed
LU0115764192;964.53;949.0;advanced condition failed
LU1951225553;50.06;50.0;advanced condition failed
FR0013296753;1648.97;1655000.0;advanced condition failed
FR0000985558;621.39;2940.69;advanced condition failed
FR0010738153;708.27;708.0;advanced condition failed
LU0854423687;122.4;121.0;advanced condition failed
LU0390221256;593.35;586.0;advanced condition failed
FR0010591123;41480.86;41557.0;advanced condition failed
FR0000973562;4.54;7.0;advanced condition failed
FR0013322856;2147.8;2185000.0;advanced condition failed
FR0010361667;377.49;383.0;advanced condition failed
LU0066794719;176.55;176.66;advanced condition failed
FR0011363134;11560.22;11560.0;advanced condition failed
FR0010452037;494.34;505.0;advanced condition failed
FR000000PFO2;61941.74;60997.0;advanced condition failed
LU0260870158;1946.88;1755.0;advanced condition failed
FR0012739431;13066.37;13167.0;advanced condition failed
FR0010315770;426.78;419.0;advanced condition failed
LU0115143082;283.16;282.08;advanced condition failed
FRPIERREPRIV;8045.83;41678.0;advanced condition failed
FR0013184637;3914.34;3916.0;advanced condition failed
LU1103293855;8888.94;14819.591;advanced condition failed
FR0010591131;72209.43;72724.0;advanced condition failed
FR0013411956;5491.11;5332.0;advanced condition failed
LU1829334579;15596.77;15691.38;advanced condition failed
FR0010147603;4013.98;4024.79;advanced condition failed
LU0185495495;179.59;186.0;advanced condition failed
FRSG00010AG6;462.36;454000.0;advanced condition failed
LU0823401574;889.77;1101.701;advanced condition failed
LU0432616901;36263.9;36622.33;advanced condition failed
FR0010479931;168.01;170.05;advanced condition failed
FR0000097495;2470.59;2345.0;advanced condition failed
LU0930020168;17.27;18.0;advanced condition failed
LU0336084032;457.26;458.0;advanced condition failed
FR0010738120;1418.87;1435.86;advanced condition failed
FR0010664086;989.28;1213.0;advanced condition failed
LU0048579097;97734.04;97753.78;advanced condition failed
FR0013429214;271.62;273000.0;advanced condition failed
FR0013443066;1035.16;1035000.0;advanced condition failed
FR0013375334;77.58;78000.0;advanced condition failed
LU0564184074;225.62;228.0;advanced condition failed
FR0010148999;3769.17;6833.0;advanced condition failed
FR0010585281;387.07;389.0;advanced condition failed
FR0010460493;345.41;111.0;advanced condition failed
FR0013286598;813.02;815000.0;advanced condition failed
LU1100076808;701.74;735.0;advanced condition failed
LU1829218582;162.45;56.0;advanced condition failed
FR0011845650;1781.21;1790.027;advanced condition failed
LU0129463179;13210.99;13123.659;advanced condition failed
FR0010546929;18788.52;65445.95;advanced condition failed
FRSG000109A6;282.19;284000.0;advanced condition failed
FR0010113894;340.7;337.0;advanced condition failed
LU0119750205;1158.51;1162.0;advanced condition failed
LU0489687243;334.34;335.0;advanced condition failed
LU1373288288;1815.21;1814.0;advanced condition failed
FR0000288664;821.12;826.35;advanced condition failed
FR0013365111;1709.96;1560000.0;advanced condition failed
FR0011507193;59.04;61.0;advanced condition failed
FR0010487512;15668.8;15803.43;advanced condition failed
FR0007072160;11825.13;14009.0;advanced condition failed
FR0010923805;224.27;231.067;advanced condition failed
LU0592699093;4678.74;4650.0;advanced condition failed
FR0010148981;1431.64;5327.59;advanced condition failed
FR0010550194;7631.25;7631.0;advanced condition failed
FR0011142199;6814.63;6972.0493;advanced condition failed
FR0011252360;32.77;33.0;advanced condition failed
FR0010922963;1497.24;1504.0;advanced condition failed
LU0072462186;58.82;67.0;advanced condition failed
FR0010330902;1330.75;1373.25;advanced condition failed
FR0011268705;6016.91;6022.0;advanced condition failed
LU1582982283;49918.13;74150.0;advanced condition failed
FR0012558971;4335.27;4336.0;advanced condition failed
FR0010564351;1716.86;3127.9812;advanced condition failed
FR0010546945;8081.92;57760.547;advanced condition failed
FRSG00010AS1;772.67;774000.0;advanced condition failed
LU0302446991;1589.93;1591.0;advanced condition failed
LU1303940784;10156.45;10168.0;advanced condition failed
LU0930020598;35.62;36.0;advanced condition failed
FR0007028063;119.56;120.0;advanced condition failed
FR0000299356;15454.13;15538.65;advanced condition failed
FR0010241240;1448.06;1448.0;advanced condition failed
LU2025504361;233.76;469.0;advanced condition failed
LU0096450555;54.22;54.7;advanced condition failed
FR0010312660;2528.94;2567.69;advanced condition failed
FR0007389002;323.4;324.0;advanced condition failed
FR0010342055;366.15;368.0;advanced condition failed
LU1204261330;0.52;2.92;advanced condition failed
LU0256839860;33.1;34.0;advanced condition failed
FR0011672799;158.66;166.0;advanced condition failed
FR0013219722;404.79;371.0;advanced condition failed
IE0031687019;2472.94;2574.98;advanced condition failed
FR0012088870;7027.88;7042.338;advanced condition failed
FR0010546960;1603.22;1608.26;advanced condition failed
FRCONVIMMOBI;23387.27;22309.0;advanced condition failed
AT0000740667;44.7;42.7;advanced condition failed
LU0177222121;383.86;390.85;advanced condition failed
IE00BD1DJ122;2480.97;3489.766;advanced condition failed
LU0260870588;3100.0;3465.0;advanced condition failed
LU0434928536;389.67;390.0;advanced condition failed
FR0010649772;1070.55;1076.42;advanced condition failed
LU0823403356;292.88;288.922;advanced condition failed
FR0007482591;10.6;11.0;advanced condition failed
FR0013300688;2498.73;2505.834;advanced condition failed
FR0010588335;5553.45;5563.0;advanced condition failed
FR0010377143;50.45;50.793;advanced condition failed
FR0010544791;55.87;56.0;advanced condition failed
LU0171290074;3870.45;3254.7;advanced condition failed
FR0010563064;38.61;48.0;advanced condition failed
IE0004766675;2012.6;1416.0;advanced condition failed
FR0010588343;17877.18;41965.863;advanced condition failed
LU0677960808;57.1;58.0;advanced condition failed
FR0013293842;1465.81;1471000.0;advanced condition failed
LU1829218749;3686.87;3701.0;advanced condition failed
FR0007001581;7477.21;7485.0;advanced condition failed
LU0069452018;45535.71;162625.45;advanced condition failed
FR0013393451;1273.09;1226000.0;advanced condition failed
FR0010083634;2.56;2.43;advanced condition failed
FR0000945503;6689.02;6648.099;advanced condition failed
LU1301026388;2516.35;2520.0;advanced condition failed
FR0010298596;18429.77;18538.59;advanced condition failed
FR0010986315;1045.82;1045.283;advanced condition failed
FR0000977555;26680.24;82000.0;advanced condition failed
FR0013324449;1575.91;1585000.0;advanced condition failed
FR0013279544;559.52;563000.0;advanced condition failed
FR0010547059;3518.88;3776.73;advanced condition failed
FR0010501296;11504.76;11516.0;advanced condition failed
FR0010158048;1966.24;1967.0;advanced condition failed
FR0011176338;47.15;46.544;advanced condition failed
LU0172157363;2108.19;2094.0;advanced condition failed
FR0007025523;1700.06;8525.844;advanced condition failed
FR0010547067;2178.49;2792.74;advanced condition failed
FR0000989543;50.51;51.0;advanced condition failed
FR0012219848;817.46;820.0;advanced condition failed
LU0592698954;15.04;16.36;advanced condition failed
FR0000004970;635.52;635.0;advanced condition failed
FRRIVOLAVPAT;29407.98;28973.0;advanced condition failed
FR0011271550;3674.0;3664.0;advanced condition failed
FR0010149120;1868.33;1898.0;advanced condition failed
FR0012993590;1161.01;1167000.0;advanced condition failed
FR0000291239;47.23;49.0;advanced condition failed
LU1234787544;1305.19;1300.0;advanced condition failed
LU1102959951;302.61;289.8865;advanced condition failed
FR0010058628;121.93;122.0;advanced condition failed
FR0010479485;2843.97;2850.0;advanced condition failed
LU0260869739;28233.75;28294.0;advanced condition failed
FR0000979775;86.46;87.0;advanced condition failed
LU0061928585;759.11;758.0;advanced condition failed
FR0000172041;1427.13;1454.32;advanced condition failed
IE00B3T5WH77;30493.66;30464.0;advanced condition failed
FR0013440344;994.38;996000.0;advanced condition failed
LU1160354210;858.03;1543.31;advanced condition failed
LU0868490383;70.36;70.67;advanced condition failed
FR0011554294;507.2;510.0;advanced condition failed
LU1379104208;867.75;867.0;advanced condition failed
LU0956453996;14982.37;15058.97;advanced condition failed
FR0011548858;132.6;137.0;advanced condition failed
LU0260870745;3187.99;3388.0;advanced condition failed
FR0012316180;3988.19;4033.0544;advanced condition failed
FR0010709493;151.55;22929.0;advanced condition failed
IE0032904116;2435.87;2444.874;advanced condition failed
FR0007062567;354.08;360.0;advanced condition failed
FR0010149112;1785.78;1791.375;advanced condition failed
LU0905645528;501.57;497.0;advanced condition failed
FR0013305729;208345.14;200356.0;advanced condition failed
LU0565135745;159.35;157.0;advanced condition failed
LU0164853813;1073.5;1101.0;advanced condition failed
FR0010466128;8859.74;8868.0;advanced condition failed
FR0013339520;3580.52;3585.0;advanced condition failed
FR0010601971;1335.76;1337.0;advanced condition failed
GB0030932676;861.98;870.0;advanced condition failed
FR0010011171;13736.63;13981.26;advanced condition failed
FR0010092197;1915.5;1917.0;advanced condition failed
FR0013412681;977.38;981000.0;advanced condition failed
LU1992126992;1467.18;1399.615;advanced condition failed
FR0010149179;3290.29;3369.55;advanced condition failed
FR0010592022;2842.85;2867.0;advanced condition failed
FR0013339538;1846.42;1847.0;advanced condition failed
FR0010863688;160.1;162.0;advanced condition failed
IE0004866665;152.36;158.9;advanced condition failed
FR0000992331;236.68;237.2047;advanced condition failed
LU0188151921;474.73;435.0;advanced condition failed
FR0010137166;3286.13;3982.57;advanced condition failed
FR0013373461;997.61;1011000.0;advanced condition failed
LU0907913460;229.43;228.83;advanced condition failed
FR0010923367;56384.61;64946.0;advanced condition failed
FR0013139292;12.72;12.0;advanced condition failed
FR0010762518;467.12;472.0;advanced condition failed
FR0010591149;46732.64;46805.0;advanced condition failed
LU0069452877;90183.67;304108.84;advanced condition failed
FR0013359114;113.9;115000.0;advanced condition failed
LU1694789535;35293.02;35649.0;advanced condition failed
IE00B23XD337;243.74;256.53;advanced condition failed
FR0010923375;50179.0;51084.0;advanced condition failed
FR0010923383;20733.98;21584.0;advanced condition failed
FR0010591156;8365.17;8484.0;advanced condition failed
FR0013339512;3884.11;3888.0;advanced condition failed
LU1670716437;2070.24;2073.0;advanced condition failed
FR0010321802;2928.55;4095.51;advanced condition failed
LU0171289571;776.6;774.58;advanced condition failed
FR0010035592;2.72;3.0;advanced condition failed
LU1160358633;449.39;436.0;advanced condition failed
FR0013368057;28.05;3000.0;advanced condition failed
FR0004163111;624.68;600.0;advanced condition failed
FR0007026448;9180.2;136249.0;advanced condition failed
FR0013435815;674.66;677000.0;advanced condition failed
FR0013420270;3803.84;3868000.0;advanced condition failed
LU0077335932;93.86;94.0;advanced condition failed
FR0011558246;1395.39;1398.0;advanced condition failed
FR0010923359;36597.65;36693.0;advanced condition failed
LU0284395802;348.76;350.0;advanced condition failed
FR0000423147;101.74;101.0;advanced condition failed
FR0000008997;32.42;32.0;advanced condition failed
LU1107613256;71.81;73.0;advanced condition failed
LU0390137031;1111.02;1108.0;advanced condition failed
FR0010321810;6969.8;15485.694;advanced condition failed
LU0188151095;7.04;0.33;advanced condition failed
FR0010321828;4335.14;4339.32;advanced condition failed
LU1730856991;347.38;352.267;advanced condition failed
FR0000980369;419.17;426.0;advanced condition failed
LU0572586591;822.92;839.0;advanced condition failed
LU0266010296;778.7;776.0;advanced condition failed
FR0013405099;874.97;878000.0;advanced condition failed
FR0010174144;1009.47;1010.0;advanced condition failed
LU0129445192;19686.11;19670.79;advanced condition failed
FR0013434511;946.96;949000.0;advanced condition failed
XS1800082924;23.96;24000.0;advanced condition failed
FR0013258647;19563.13;19583.0;advanced condition failed
FR0013385416;7.83;8000.0;advanced condition failed
LU1160356009;376.41;372.19;advanced condition failed
LU0085136942;744.88;746.0;advanced condition failed
LU0170474000;33.65;36.91;advanced condition failed
FR0013261807;639.79;648.0;advanced condition failed
XS1793707271;619.04;623000.0;advanced condition failed
FR0010041822;975.81;2935.1907;advanced condition failed
LU0069164738;1118.85;1111.0;advanced condition failed
FR0013193679;24706.73;24643.01;advanced condition failed
FR0000295230;16545.52;16649.102;advanced condition failed
FR0010016477;33.97;34.0;advanced condition failed
LU0094219127;2780.5;2783.423;advanced condition failed
FR0013285301;373.49;376000.0;advanced condition failed
FR0013333838;500.54;498.555;advanced condition failed
FR0010668145;7260.47;8040.0;advanced condition failed
LU0119124864;559.48;918.13;advanced condition failed
GB0030655780;279.68;15301.21;advanced condition failed
FR0012127389;504.78;523.0;advanced condition failed
LU0982863069;46.21;49.0;advanced condition failed
FR0011223098;540.75;552.0;advanced condition failed
FR0013216785;8306.98;8308.0;advanced condition failed
IE0031069499;12.69;20.95;advanced condition failed
FR0010959718;1318.54;1320.114;advanced condition failed
FR0010508333;119.24;120.7788;advanced condition failed
LU0823417810;3320.85;6216.776;advanced condition failed
FR0010830240;26.59;27.0;advanced condition failed
LU1599120273;3006.46;3009.0;advanced condition failed
FR0010076547;14360.59;14382.158;advanced condition failed
FR0000121261;131.2;128.0;advanced condition failed
FR0010507491;549.58;551.0;advanced condition failed
LU0201575858;375.37;374.0;advanced condition failed
FR0010117093;515.57;516.0;advanced condition failed
FR0000400434;6229.71;6272.0;advanced condition failed
FR0011466093;1330.12;1372.0;advanced condition failed
LU0254836850;207.15;209.0;advanced condition failed
LU0270904781;255.67;263.0;advanced condition failed
DE000A2JJ1W5;2520.67;2528.229;advanced condition failed
LU0316493666;4767.93;4745.24;advanced condition failed
FR0010291187;1037.79;1045.0;advanced condition failed
FR0013216728;15.95;17.0;advanced condition failed
FR0007045901;136142.72;232365.92;advanced condition failed
FR0013297710;294.27;296000.0;advanced condition failed
FR0011131812;11575.57;11587.0;advanced condition failed
LU1876459303;10.1;11.0;advanced condition failed
LU0386882277;172.39;148.0;advanced condition failed
FR0010291179;10.55;11.0;advanced condition failed
FR0010522615;0.56;1.57;advanced condition failed
FR0013284882;1188.55;1211000.0;advanced condition failed
FR0013281375;664.46;666000.0;advanced condition failed
FR0011170182;450.12;451.0;advanced condition failed
LU1038895451;20804.68;20823.0;advanced condition failed
FR0010753608;474.27;476.0;advanced condition failed
LU0185496469;401.53;405.0;advanced condition failed
FR0010996629;48202.03;60838.65;advanced condition failed
LU1900066629;92.56;32.0;advanced condition failed
LU0122613572;334.15;290.03;advanced condition failed
LU1670708335;3476.68;3472.0;advanced condition failed
FR0007048160;28745.88;377137.0;advanced condition failed
FR0012158848;82.45;84.0;advanced condition failed
LU0095938881;28.64;30.0;advanced condition failed
LU0261948904;934.24;912.248;advanced condition failed
LU0090784017;39.81;36.0;advanced condition failed
FR0010697532;27602.8;27800.885;advanced condition failed
BE0943877671;1332.12;1298.0;advanced condition failed
LU1004132566;55636.7;55682.0;advanced condition failed
FRSG00010BI0;119.0;520000.0;advanced condition failed
FR0011653500;56.89;52.0;advanced condition failed
LU0104884860;1259.21;1284.52;advanced condition failed
LU0370787193;1145.11;1145.0;advanced condition failed
LU0251658372;1713.55;1729.0;advanced condition failed
FR0010291195;6.51;6.0;advanced condition failed
FR0010687749;3205.69;3188.0;advanced condition failed
XS1885412590;486.91;491000.0;advanced condition failed
FR0010007542;155.93;157.0;advanced condition failed
FR0013428240;601.59;605000.0;advanced condition failed
FR0013261765;543.26;547.0;advanced condition failed
FR0007082060;58.12;62.5227;advanced condition failed
FR0010043216;821.88;3242.964;advanced condition failed
LU1670720033;62183.54;61675.0;advanced condition failed
LU0890597635;167.83;171.0;advanced condition failed
FR0013457124;406.53;443000.0;advanced condition failed
FR0010077461;128.06;126.16;advanced condition failed
LU0011818076;110.31;45.86;advanced condition failed
FR0010004085;916.9;917.0;advanced condition failed
LU0823413074;379.55;4387.262;advanced condition failed
LU0080749848;138627.75;152247.14;advanced condition failed
FR0013298205;1264.52;1223000.0;advanced condition failed
FR0010032573;668.01;668.39;advanced condition failed
LU0115098948;9017.23;9497.0;advanced condition failed
IE00BKWQ0M75;40.56;32.0;advanced condition failed
XS1863249865;95.73;97000.0;advanced condition failed
FR0013428224;347.7;349000.0;advanced condition failed
FR0011556828;224.07;225.0;advanced condition failed
LU0326423224;187.7;171.0;advanced condition failed
LU0336083497;64.06;63.0;advanced condition failed
LU0260870661;1095.79;1077.0;advanced condition failed
FR0010981175;1329.88;1332.0;advanced condition failed
FR0010921502;50.74;51.0;advanced condition failed
LU0115144486;24072.24;24132.0;advanced condition failed
FR0013154499;27.37;2622.0;advanced condition failed
LU0177497491;518.27;515.0;advanced condition failed
FR0013456282;1948.96;1873000.0;advanced condition failed
LU0433182689;6690.92;6719.0;advanced condition failed
LU0327690391;96.14;97.084;advanced condition failed
LU0170994346;9.07;9.0;advanced condition failed
FR0010501312;24222.0;24314.0;advanced condition failed
FR0013297330;1207.54;1213000.0;advanced condition failed
LU1377382368;84.2;85.0;advanced condition failed
FR0010807099;941.32;938.0;advanced condition failed
FR0007078811;408.55;419.0;advanced condition failed
FR0013459344;1861.81;990000.0;advanced condition failed
XS2026043153;1044.09;1048000.0;advanced condition failed
LU0255977539;1135.17;1182.0;advanced condition failed
XS1755299002;1576.67;1580000.0;advanced condition failed
LU0115773425;11506.26;11521.0;advanced condition failed
IE00BYVMHH83;1126.33;1126.0;advanced condition failed
LU0930019236;236.73;233.0;advanced condition failed
LU1829219127;59.09;60.0;advanced condition failed
FR0010611293;2874.02;2890.53;advanced condition failed
LU0445386369;103426.35;103395.0;advanced condition failed
LU0270905242;1453.21;1553.0;advanced condition failed
IE00B3ZW0K18;96.29;52.0;advanced condition failed
LU1147470683;1022.93;1024.0;advanced condition failed
FR0010077412;2482.08;2479.53;advanced condition failed
FR0013397049;6720.24;6787.0;advanced condition failed
IE0002639668;14782.63;14716.45;advanced condition failed
LU1892829828;20038.05;19571.0;advanced condition failed
FR0013300563;1392.85;1396000.0;advanced condition failed
LU0190304583;35.75;39.318;advanced condition failed
FR0010455808;3.22;3.44;advanced condition failed
LU0347712357;0.8;1.0;advanced condition failed
LU0279460975;507.65;460.07;advanced condition failed
LU0996172093;1340.5;1341.131;advanced condition failed
FR0010172767;273.83;276.22;advanced condition failed
FR0010233726;8.57;9.0;advanced condition failed
LU0594300682;321.82;261.0;advanced condition failed
LU0294221253;76552.07;87680.29;advanced condition failed
FR0010813329;3792.21;3796.0;advanced condition failed
LU0050427557;1078.66;9851.49;advanced condition failed
FR0007043781;492.74;495.39;advanced condition failed
LU1883854942;152.27;111.0;advanced condition failed
LU0599612685;45.51;46.0;advanced condition failed
FR0010565366;125.3;892.722;advanced condition failed
FR0000974149;3769.98;3773.79;advanced condition failed
